,X,Y,Area,Perimeter,Eccentricity,dapi,ncam1,ssea1,tra181,mz 835.518,mz 940.592
0,1637.9066666666668,470.23688473520224,150,51.62741699796952,0.47070008365690824,122.36,13.72,7.546666666666667,9.946666666666667,0.003745235010997628,0.006999765273784468
1,1638.6535433070867,2926.2068584884832,254,59.11269837220809,0.6926872184533293,177.85433070866142,13.976377952755906,7.468503937007874,14.55511811023622,0.004288120412440081,0.011934501068655083
2,1499.5216049382716,1392.5987365870542,324,80.76955262170047,0.7248784211403139,170.61111111111111,12.024691358024691,7.6080246913580245,14.145061728395062,0.0038817675458625456,0.009922581544242281
3,2310.6807817589574,29.663551401868972,307,63.94112549695428,0.6017983970264725,161.64169381107493,10.80130293159609,7.254071661237785,13.693811074918568,0.0016337521055517325,0.002109355367456855
4,1367.063492063492,116.16619690451444,189,50.76955262170047,0.6319249000312309,150.71428571428572,12.359788359788359,7.91005291005291,14.455026455026456,0.005006105626151119,0.008312041218823313
5,3292.1704545454545,78.64536958368717,440,102.32590180780451,0.7864032293212853,92.1659090909091,10.204545454545455,6.9,8.881818181818181,0.0029051771381791492,0.009932560964126229
6,845.0467289719626,1525.2336448598128,321,67.18376618407356,0.3611283095541699,145.66978193146417,12.828660436137072,7.404984423676012,13.180685358255452,0.003997522606134774,0.008265393897864785
7,1192.3305084745762,733.3754158086485,118,39.21320343559643,0.5354925887239333,121.8135593220339,12.135593220338983,9.525423728813559,15.330508474576272,0.00409051294620933,0.008813306353467408
8,2146.7251461988303,130.4120894135649,342,68.76955262170047,0.49302943441551256,107.54385964912281,10.157894736842104,6.976608187134503,8.988304093567251,0.004292393538125947,0.009996197914694836
9,3281.16814159292,1784.7520469770902,113,38.384776310850235,0.44432377100731535,108.51327433628319,11.63716814159292,7.539823008849558,14.044247787610619,0.0046338849722922975,0.007022637047548589
10,2693.5063694267515,395.972468599321,314,66.35533905932738,0.6072332840818057,103.5859872611465,14.710191082802547,7.662420382165605,8.952229299363058,0.00415334827207638,0.0055623967021569245
